8.5227 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
15.3842 	EXP 	faces: image = 'same/74a.png'
15.3842 	EXP 	background_2: autoDraw = True
15.3842 	EXP 	faces: autoDraw = True
15.3842 	EXP 	trial_counter: autoDraw = True
15.3842 	EXP 	reminder: autoDraw = True
16.2428 	DATA 	Keypress: escape
16.3856 	EXP 	glasgow_face_matching: status = STOPPED
16.3979 	EXP 	background_2: autoDraw = False
16.3979 	EXP 	faces: autoDraw = False
16.3979 	EXP 	trial_counter: autoDraw = False
16.3979 	EXP 	reminder: autoDraw = False
16.3980 	EXP 	glasgow_face_matching: status = STOPPED
16.4580 	EXP 	window1: mouseVisible = True
