instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,corsi_task.order
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,20.144,"[[0.57875,-0.31375],[0.22,0.2425],[0.4625,0.35875],[-0.26625,0.235],[0.30125,-0.0175],[-0.09875,0.065],[-0.16125,-0.28],[-0.485,0.34625],[-0.68625,-0.225]]",20.643,20.645,21.144,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,21.145,21.644,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,21.645,22.144,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,22.144,22.644,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,22.644,23.144,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,,,,,,,,23.144,27.545,"[0.5907407407407408,0.23703703703703705,0.4324074074074074,0.4444444444444444,0.28888888888888886,-0.337037037037037,-0.24444444444444444,0.4537037037037037]","[-0.3175925925925926,0.20092592592592592,0.2953703703703704,0.31666666666666665,-0.053703703703703705,0.22962962962962963,0.2037037037037037,-0.41203703703703703]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.43200000000000216,1.2320000000000029,1.7490000000000023,2.116000000000003,2.682000000000002,3.216000000000001,3.532,4.399000000000001]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4""]","[1,1,1,0,0]",0,27.545,28.543,2,0,2,0,1,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,28.544,"[[0.4125,-0.1325],[0.28875,0.39875],[-0.26625,0.235],[-0.45875,-0.3],[0.30125,-0.0175],[0.03125,-0.41],[0.62875,-0.1825],[-0.18625,0.41125],[0.0675,0.07375]]",29.043,29.045,29.543,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,29.544,30.043,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,30.045,30.544,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,30.544,31.044,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,31.044,31.545,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,870258,001,2024-01-29_11h03.11.192,corsi_blocks,2023.2.2,Win32,59.95203837,,,,,,,,,,,31.545,,,,,,,,,,,,,3,0,3,0,1,999
