instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,23.036,"[[0.4125,-0.1325],[-0.09875,0.065],[0.16625,0.3825],[-0.18625,0.41125],[-0.675,0.29875],[0.19375,-0.17125],[-0.4075,0.11875],[-0.12125,-0.12625],[-0.55125,-0.13375]]",23.5394,23.5418,24.0366,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,24.0369,24.5384,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,24.539,25.0398,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,25.0404,25.5385,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,25.5389,26.0417,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,26.0418,31.6291,"[0.4206488715277778,-0.02671169704861111,-0.07844780815972222,0.12622884114583333,-0.25711263020833336,-0.1994357638888889,-0.6620659722222222,0.4205132378472222]","[-0.13240288628472222,0.03294542100694445,0.05512966579861111,0.35893012152777776,0.39090440538194443,0.39922146267361114,0.30779893663194446,-0.40204264322916666]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.5499999999999972,1.1004999999999967,1.6314999999999955,2.402299999999812,3.001799999999811,3.5,4.2191999999997165,5.586399999999905]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,31.6298,32.6273,2,0,2,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,32.6279,"[[-0.675,0.29875],[-0.01125,-0.295],[-0.45875,-0.3],[-0.3575,-0.05625],[0.05875,-0.0575],[0.62875,-0.1825],[-0.55125,-0.13375],[0.30125,-0.0175],[-0.485,0.34625]]",33.1301,33.1308,33.6309,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,33.6315,34.1309,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,34.1315,34.6297,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,34.6303,35.1294,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,35.13,35.6334,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,35.6341,36.1343,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,36.1344,42.354,"[-0.7002197265625,-0.039927842881944446,-0.48140190972222224,-0.38936903211805557,-0.3292100694444444,0.10141872829861111,0.6087185329861111,0.5298611111111111]","[0.30633138020833334,-0.2898030598958333,-0.2916259765625,-0.10743543836805555,-0.07300889756944444,-0.06252983940972222,-0.17887912326388888,-0.3943277994791667]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.6980000000000004,1.9506000000000938,2.4328999999999112,2.9177000000001883,3.7852999999998147,4.469399999999908,5.416700000000191,6.218200000000188]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,42.3548,43.3547,3,0,3,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,43.3553,"[[-0.01125,-0.295],[-0.18625,0.41125],[0.4625,0.35875],[0.19375,-0.17125],[-0.285,-0.27125],[-0.485,0.34625],[0.30125,-0.0175],[-0.3575,-0.05625],[0.1925,-0.295]]",43.8566,43.858,44.3571,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,44.3579,44.8565,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,44.8571,45.3565,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,45.3572,45.8593,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,45.8596,46.3586,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,46.3592,46.8567,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,46.8573,47.358,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,47.3584,54.2327,"[-0.19525282118055556,0.4891357421875,-0.007798936631944444,-0.5108723958333333,0.3160319010416667,-0.2634087456597222,0.2237575954861111,0.45193684895833336]","[0.3916042751736111,0.34854600694444443,-0.3046196831597222,0.33613009982638886,-0.04026150173611111,-0.2959933810763889,-0.32112358940972224,-0.3993733723958333]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.734499999999997,1.4819999999999993,2.253,3.1168999999999016,3.901399999999903,4.553699999999715,6.139299999999814,6.873100000000093]","[""blk2"",""blk3"",""blk1"",""blk6"",""blk7"",""blk5"",""blk9""]","[0,0,0,0,0,0,0]",0,54.2332,55.2333,4,0,4,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,55.2339,"[[-0.4075,0.11875],[0.30125,-0.0175],[-0.285,-0.27125],[0.28875,0.39875],[-0.68625,-0.225],[-0.35125,0.36625],[-0.0225,0.395],[0.45375,0.175],[0.05875,-0.0575]]",55.7306,55.7325,56.2341,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,56.2349,56.7324,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,56.7328,57.2335,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,57.2339,57.7349,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,57.7357,58.2353,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,58.2359,58.7362,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,58.7369,59.2374,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,59.2376,67.8116,"[-0.4331190321180556,0.31893446180555557,-0.2893744574652778,-0.6270182291666667,-0.68583984375,0.01767035590277778,0.23085123697916668,0.2656792534722222,0.4318712022569444,0.46174045138888886]","[0.10924479166666666,-0.02785101996527778,-0.24562717013888888,-0.22678493923611112,-0.20301106770833333,0.3747422960069444,0.37483452690972224,0.37880045572916665,0.17762586805555555,-0.39251302083333334]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.7962999999998175,1.6467999999998142,2.217299999999824,2.867199999999727,4.352199999999726,5.318799999999811,5.937599999999634,6.45159999999963,7.353899999999911,8.572699999999728]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk7"",""blk4"",""blk8""]","[1,1,1,0,0,0,0]",0,67.8122,68.8117,5,0,5,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,68.8123,"[[0.25625,0.0975],[0.6375,0.27375],[-0.26625,0.235],[-0.01125,-0.295],[0.1925,-0.295],[-0.55125,-0.13375],[0.62875,-0.1825],[0.22,0.2425],[-0.12125,-0.12625]]",69.3092,69.3103,69.8119,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,69.8125,70.3123,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,70.3125,70.8128,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,70.8134,71.3136,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,71.3141,71.8144,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,71.8151,72.3141,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,72.3147,72.8154,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,72.8156,80.1705,"[0.2540500217013889,0.6255723741319444,-0.27847222222222223,-0.5659233940972223,-0.07833658854166667,0.22572699652777778,0.6174506293402777,0.4601372612847222,0.4655517578125]","[0.07621256510416667,0.26423068576388886,0.23492838541666666,-0.1435004340277778,-0.09959581163194445,-0.28238118489583336,-0.15147298177083332,-0.4315212673611111,-0.39727376302083334]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.6304999999999978,1.8167999999998017,2.7339999999999947,3.498799999999804,4.117600000000081,4.869299999999811,5.60199999999999,6.3872999999998115,7.353399999999894]","[""blk1"",""blk2"",""blk3"",""blk6"",""blk9"",""blk5"",""blk7""]","[1,1,1,0,0,0,1]",0,80.1714,81.1696,6,0,6,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,81.1702,"[[0.62875,-0.1825],[0.05875,-0.0575],[0.28875,0.39875],[0.1925,-0.295],[0.4625,0.35875],[0.45375,0.175],[-0.4075,0.11875],[0.22,0.2425],[0.19375,-0.17125]]",81.6715,81.6728,82.173,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,82.1736,82.6741,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,82.6747,83.1737,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,83.1743,83.6744,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,83.6751,84.1748,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,84.1754,84.6728,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,84.6733,85.1734,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,85.1736,91.8152,"[0.6132215711805555,0.0824951171875,0.2948052300347222,0.4453857421875,0.22024739583333333,0.44497884114583336,-0.4222819010416667,0.4422878689236111]","[-0.19815538194444443,-0.06840006510416667,0.4063666449652778,0.3893093532986111,-0.29044867621527776,0.17777506510416666,0.1244140625,-0.40402018229166664]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.8521000000000925,1.6525000000000034,2.586799999999812,3.018500000000003,4.122700000000194,4.754200000000182,5.590799999999817,6.640700000000194]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4"",""blk6"",""blk7""]","[1,1,1,0,0,1,1]",0,91.8157,92.8161,7,0,7,0,1,
,,,,,,,,,,,741276,001,2023-10-27_19h00.46.172,corsi_blocks,2023.2.2,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8171
