instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,32.9002,"[[0.4125,-0.1325],[-0.12125,-0.12625],[-0.285,-0.27125],[-0.26625,0.235],[0.05875,-0.0575],[0.1925,-0.295],[0.30125,-0.0175],[-0.18625,0.41125],[0.4625,0.35875]]",33.3978,33.3981,33.8978,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,33.898,34.3978,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,34.398,34.8979,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,34.898,35.3924,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,35.3926,35.893,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,,,,,,,,35.8931,40.6261,"[0.42625,-0.108125,-0.26375,-0.2475,0.063125,0.454375]","[-0.111875,-0.103125,-0.244375,0.255,-0.054375,-0.4]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.6542999999523147,1.4322999999523134,2.070999999999998,3.0487999999523154,3.879299999952316,4.732399999856945]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,40.6263,41.6228,3,0,3,0,1,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,41.6229,"[[-0.01875,0.235],[0.54,0.03625],[-0.09875,0.065],[-0.45875,-0.3],[-0.4075,0.11875],[-0.675,0.29875],[-0.12125,-0.12625],[-0.485,0.34625],[0.30125,-0.0175]]",42.1248,42.1252,42.6228,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,42.623,43.117,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,43.1171,43.6145,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,43.6146,44.1145,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,44.1146,44.617,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,44.6172,45.1178,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,,,,,,,,45.1178,51.1594,"[-0.0025,0.52,-0.094375,-0.089375,-0.100625,-0.4425,-0.6475,0.531875]","[0.216875,0.059375,0.001875,0.02625,-0.115625,-0.2825,0.305,-0.38625]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.5657000000476771,1.4249000000953629,2.1242999999523136,2.762799999952314,3.390499999999996,4.162799999952313,4.873599999904627,6.040999999999997]","[""blk1"",""blk2"",""blk3"",""blk7"",""blk4"",""blk6""]","[1,1,1,0,0,1]",0,51.1596,52.1561,4,0,4,0,1,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,52.1562,"[[-0.35125,0.36625],[0.62875,-0.1825],[-0.24625,0.04375],[-0.68625,-0.225],[0.4125,-0.1325],[-0.0225,0.395],[0.03125,-0.41],[0.1925,-0.295],[-0.01125,-0.295]]",52.6591,52.6595,53.1561,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,53.1563,53.656,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,53.6562,54.1561,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,54.1562,54.6562,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,54.6564,55.1561,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,55.1564,55.6561,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,,,,,,,,55.6562,62.0148,"[-0.3675,-0.256875,0.595625,-0.663125,0.39625,-0.02375,0.450625]","[0.334375,0.065,-0.165,-0.211875,-0.10625,0.38,-0.38375]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.110799999952313,1.6939999999999955,2.6244999999999976,3.5107000000476773,4.324400000095366,5.469299999952312,6.35790000009537]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5"",""blk6""]","[1,0,0,1,1,1]",0,62.0148,63.0164,5,0,5,0,1,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,63.0167,"[[-0.3575,-0.05625],[0.05875,-0.0575],[-0.16125,-0.28],[0.22,0.2425],[-0.285,-0.27125],[-0.68625,-0.225],[-0.24625,0.04375],[-0.675,0.29875],[0.54,0.03625]]",63.5144,63.5149,64.0144,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,64.0146,64.5144,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,64.5145,65.0173,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,65.0175,65.5144,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,65.5145,66.0144,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,66.0146,66.5143,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,,,,,,,,66.5145,71.3757,"[-0.37875,0.07625,-0.175,-0.3175,-0.644375,0.19875,0.48375]","[-0.095,-0.08625,-0.29875,-0.274375,-0.2425,0.21375,-0.40625]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.3857999999523116,1.2497000000476817,1.910900000095367,2.3912999999523095,3.0079000000953613,3.9524999999999864,4.860700000047672]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk6"",""blk4""]","[1,1,1,0,0,0]",0,71.3757,72.3752,6,0,6,0,1,
,,,,,,,,,,,169446,001,2024-01-15_10h18.53.287,corsi_blocks,2023.2.2,Win32,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3776
