instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,corsi_task.order,block_sequence.order
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,20.1871,"[[-0.16125,-0.28],[-0.485,0.34625],[0.62875,-0.1825],[-0.35125,0.36625],[0.365,-0.27625],[0.4125,-0.1325],[-0.45875,-0.3],[-0.55125,-0.13375],[-0.01875,0.235]]",20.6855,20.6886,21.1849,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,21.1856,21.6844,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,21.6851,22.1873,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,22.188,22.684,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,22.6848,23.1885,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,,,,,,,,23.1887,28.8178,"[-0.16536458333333334,-0.4583333333333333,0.6184895833333334,-0.3828125,0.37109375,0.5377604166666666]","[-0.2786458333333333,0.3619791666666667,-0.16927083333333334,0.3411458333333333,-0.2721354166666667,-0.4114583333333333]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8824000000357621,1.707300000011923,2.8951000000238416,3.855600000023845,4.860699999988082,5.626500000000004]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,28.8207,29.8104,2,0,2,0,1,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,29.8113,"[[0.62875,-0.1825],[0.6375,0.27375],[0.28875,0.39875],[-0.0225,0.395],[-0.01125,-0.295],[0.365,-0.27625],[0.57875,-0.31375],[0.4625,0.35875],[-0.3575,-0.05625]]",30.3093,30.312,30.8087,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,30.8096,31.3091,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,31.31,31.8086,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,31.8096,32.3075,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,32.3084,32.8118,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,32.8126,33.3072,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,,,,,,,,33.3076,45.6682,"[0.6458333333333334,0.6471354166666666,0.2994791666666667,0.0013020833333333333,0.4544270833333333,0.015625,0.38671875,0.45703125,0.5104166666666666,0.4622395833333333,0.4622395833333333,0.4375]","[-0.1796875,0.3046875,0.3984375,0.38671875,0.3528645833333333,-0.28515625,-0.25,0.3671875,-0.48046875,-0.4388020833333333,-0.4388020833333333,-0.41015625]","[1,1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]","[1.53330000001192,2.4944000000357605,3.4919999999999973,4.648100000023838,5.73090000003576,7.305900000035763,7.978499999999997,9.370700000047684,10.507400000035759,11.073800000011914,11.701600000023838,12.356900000035758]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk8"",""blk5"",""blk6"",""blk8""]","[1,1,0,0,0,0,0]",0,45.6716,46.6595,3,0,3,0,1,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,46.6608,"[[0.62875,-0.1825],[-0.68625,-0.225],[0.57875,-0.31375],[0.365,-0.27625],[0.54,0.03625],[-0.01875,0.235],[0.4125,-0.1325],[-0.45875,-0.3],[0.28875,0.39875]]",47.1593,47.1628,47.6589,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,47.6593,48.158,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,48.1584,48.6577,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,48.6581,49.1575,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,49.1584,49.6567,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,49.657,50.1566,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,,,,,,,,50.1571,57.3335,"[0.61328125,-0.7083333333333334,0.55859375,0.3815104166666667,0.4114583333333333,0.5260416666666666,0.5026041666666666]","[-0.19401041666666666,-0.24869791666666666,-0.328125,-0.2955729166666667,-0.1484375,0.0078125,-0.4036458333333333]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.045700000047681,2.3776000000238398,3.7597000000476797,4.29340000003576,5.024600000023838,6.140600000023838,7.172999999999995]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk7"",""blk5""]","[1,1,1,1,0,0]",0,57.3369,58.3313,4,0,4,0,1,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,58.3321,"[[0.28875,0.39875],[-0.24625,0.04375],[-0.35125,0.36625],[0.365,-0.27625],[-0.01125,-0.295],[-0.18625,0.41125],[-0.09875,0.065],[-0.01875,0.235],[0.57875,-0.31375]]",58.8311,58.8334,59.3306,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,59.3315,59.8304,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,59.8313,60.33,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,60.3309,60.8297,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,60.8306,61.3291,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,61.3301,61.8285,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,,,,,,,,61.8287,72.0522,"[0.3138020833333333,-0.2591145833333333,0.4049479166666667,-0.020833333333333332,-0.00390625,-0.16276041666666666,0.4921875]","[0.3919270833333333,0.07161458333333333,-0.2994791666666667,-0.2760416666666667,0.234375,0.4049479166666667,-0.4075520833333333]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.4941999999880835,2.444099999964237,4.324899999976168,4.991399999976167,7.088899999976164,8.570800000011928,10.219499999999996]","[""blk1"",""blk2"",""blk4"",""blk5"",""blk8"",""blk6""]","[1,1,1,1,1,0,0]",0,72.0555,73.0504,5,0,5,0,1,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,73.0511,"[[0.57875,-0.31375],[0.365,-0.27625],[0.25625,0.0975],[0.54,0.03625],[-0.09875,0.065],[0.62875,-0.1825],[-0.01125,-0.295],[-0.6025,0.0725],[-0.16125,-0.28]]",73.5499,73.5526,74.0525,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,367194,001,2023-11-23_13h26.21.727,corsi_blocks,2023.2.2,Win32,60.04924038,,,,74.0538,,1,0,1,0,1,,,,,,,,,,,,,,6,0,6,0,1,999,5
