instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,,,,,,,,55.5804,59.8025,"[0.04722222222222222,-0.47685185185185186,0.275,0.29814814814814816,-0.37592592592592594,-0.14444444444444443,0.06944444444444445,-0.021296296296296296,0.5101851851851852,0.5166666666666667]","[-0.04722222222222222,-0.3037037037037037,0.37777777777777777,-0.023148148148148147,-0.04722222222222222,-0.27685185185185185,0.05185185185185185,0.19722222222222222,-0.32407407407407407,-0.375]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[1.2217999999821245,1.6452999999821216,2.0620999999940395,2.3745000000000047,2.7842999999821245,3.1313999999761606,3.4230999999940437,3.6593999999761593,4.020299999982122,4.221699999988083]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk7"",""blk8"",""blk4"",""blk6""]","[1,1,1,0,0,0,0,0]",0,59.8027,60.8023,7,0,7,0,1,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,60.8025,"[[0.28875,0.39875],[-0.68625,-0.225],[-0.45875,-0.3],[-0.16125,-0.28],[-0.0225,0.395],[-0.4075,0.11875],[0.30125,-0.0175],[-0.01125,-0.295],[0.25625,0.0975]]",61.3024,61.3028,61.8025,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,61.8026,62.3024,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,62.3025,62.8023,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,62.8026,63.3023,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,63.3025,63.8024,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,63.8026,64.3024,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,64.3026,64.8023,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,64.8025,65.3024,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,,,,,,,,65.3025,69.9204,"[0.2861111111111111,-0.6805555555555556,-0.41944444444444445,-0.11666666666666667,-0.014814814814814815,-0.40925925925925927,0.2324074074074074,-0.008333333333333333,0.412962962962963]","[0.39444444444444443,-0.22870370370370371,-0.32407407407407407,-0.30092592592592593,-0.2851851851851852,0.08518518518518518,0.09814814814814815,0.3787037037037037,-0.387037037037037]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.5202999999821287,1.1035999999940458,1.5272999999821195,1.9300999999940416,3.055000000000007,3.450699999988089,3.83959999999405,4.15919999998809,4.617400000005972]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk8"",""blk6"",""blk9"",""blk5""]","[1,1,1,1,0,1,0,0]",0,69.9206,70.9201,8,0,8,0,1,
,,,,,,,,,383291,001,2023-10-25_11h52.31.207,corsi_blocks,2023.2.2,Win32,144.1753172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9205
