instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,19.758,20.257,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,20.257,20.757,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,20.758,24.79,"[-0.39166666666666666,0.5824074074074074,0.10555555555555556,-0.38796296296296295,0.30462962962962964,0.5259259259259259]","[-0.058333333333333334,-0.31574074074074077,0.06296296296296296,0.3574074074074074,0.39351851851851855,-0.39814814814814814]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.7810000000000024,1.5809999999999995,2.1479999999999997,2.615000000000002,3.2310000000000016,4.031000000000002]","[""blk1"",""blk2"",""blk8"",""blk4"",""blk5""]","[1,1,0,1,1]",0,24.791,25.79,2,0,2,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,25.791,"[[-0.485,0.34625],[-0.12125,-0.12625],[0.25625,0.0975],[-0.01125,-0.295],[-0.09875,0.065],[0.19375,-0.17125],[0.57875,-0.31375],[0.22,0.2425],[-0.35125,0.36625]]",26.29,26.292,26.79,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,26.79,27.29,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,27.291,27.79,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,27.791,28.291,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,28.291,28.791,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,28.791,34.224,"[-0.4564814814814815,-0.06759259259259259,0.22777777777777777,0.028703703703703703,-0.12314814814814815,-0.09259259259259259,-0.08796296296296297,0.5287037037037037,0.5203703703703704]","[0.3314814814814815,-0.31203703703703706,0.12129629629629629,-0.3,-0.1574074074074074,0.005555555555555556,0.020370370370370372,-0.45092592592592595,-0.41944444444444445]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.3979999999999997,2.014999999999997,2.7200000000000024,3.431000000000001,3.7639999999999993,4.114999999999998,4.380999999999997,4.998000000000001,5.431000000000001]","[""blk1"",""blk3"",""blk4"",""blk2"",""blk5""]","[1,0,0,0,1]",0,34.224,35.224,3,0,3,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,35.224,"[[0.19375,-0.17125],[0.57875,-0.31375],[0.6375,0.27375],[0.4125,-0.1325],[-0.01875,0.235],[-0.55125,-0.13375],[-0.18625,0.41125],[-0.3575,-0.05625],[-0.6025,0.0725]]",35.723,35.724,36.224,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,36.229,36.725,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,36.727,37.223,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,37.224,37.724,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,37.725,38.224,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,38.224,41.907,"[0.15648148148148147,0.5842592592592593,0.6277777777777778,0.4222222222222222,-0.012037037037037037,0.45555555555555555]","[-0.14629629629629629,-0.30648148148148147,0.25277777777777777,-0.11481481481481481,0.21574074074074073,-0.4]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.7310000000000016,1.347999999999999,1.8969999999999985,2.4810000000000016,3.030000000000001,3.6799999999999997]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,41.91,42.907,4,0,4,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,42.907,"[[0.365,-0.27625],[0.4125,-0.1325],[-0.0225,0.395],[0.0675,0.07375],[-0.485,0.34625],[-0.09875,0.065],[-0.26625,0.235],[-0.55125,-0.13375],[0.19375,-0.17125]]",43.407,43.41,43.907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,43.909,44.407,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,44.407,44.906,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,44.907,45.406,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,45.407,45.907,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,45.908,46.407,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,46.407,50.674,"[0.375,0.4388888888888889,-0.07962962962962963,-0.03888888888888889,0.06851851851851852,-0.487962962962963,-0.12129629629629629,0.47314814814814815]","[-0.3,-0.1574074074074074,0.4962962962962963,0.4027777777777778,0.09166666666666666,0.36203703703703705,0.09537037037037037,-0.39351851851851855]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.5309999999999988,0.9639999999999986,1.4480000000000004,1.9140000000000015,2.4639999999999986,2.9639999999999986,3.513999999999996,4.263999999999996]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,50.675,51.674,5,0,5,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,51.675,"[[-0.12125,-0.12625],[-0.0225,0.395],[0.03125,-0.41],[-0.285,-0.27125],[-0.3575,-0.05625],[0.1925,-0.295],[-0.35125,0.36625],[-0.675,0.29875],[0.05875,-0.0575]]",52.173,52.175,52.673,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,52.674,53.173,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,53.174,53.674,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,53.675,54.174,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,54.174,54.673,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,54.675,55.174,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,55.174,55.674,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,55.674,60.09,"[-0.12037037037037036,-0.030555555555555555,0.04351851851851852,-0.30833333333333335,-0.35833333333333334,0.1925925925925926,-0.32222222222222224,0.5148148148148148]","[-0.1111111111111111,0.35648148148148145,-0.42314814814814816,-0.26944444444444443,-0.06388888888888888,-0.2722222222222222,0.3638888888888889,-0.3861111111111111]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.4140000000000015,1.014000000000003,1.6980000000000004,2.1310000000000002,2.547000000000004,3.064,3.6640000000000015,4.4140000000000015]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6"",""blk7""]","[1,1,1,1,1,1,1]",1,60.091,61.091,6,0,6,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,61.091,"[[0.30125,-0.0175],[0.03125,-0.41],[0.45375,0.175],[-0.18625,0.41125],[-0.16125,-0.28],[-0.35125,0.36625],[0.4625,0.35875],[-0.6025,0.0725],[0.19375,-0.17125]]",61.59,61.592,62.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,62.091,62.59,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,62.59,63.09,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,63.091,63.59,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,63.59,64.09,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,64.092,64.59,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,64.591,65.09,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,65.09,65.59,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,65.591,69.857,"[0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.006481481481481481,0.41759259259259257,0.4925925925925926,-0.3611111111111111,0.5592592592592592]","[-0.008333333333333333,-0.008333333333333333,-0.008333333333333333,-0.008333333333333333,-0.4203703703703704,0.1712962962962963,0.375,0.3648148148148148,-0.4101851851851852]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.4789999999999992,0.679000000000002,0.8459999999999894,1.012999999999991,1.7459999999999951,2.3289999999999935,2.6299999999999955,3.195999999999998,4.262999999999991]","[""blk1"",""blk1"",""blk1"",""blk1"",""blk2"",""blk3"",""blk7"",""blk6""]","[1,1,0,0,0,1]",0,69.858,70.857,7,0,7,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,70.86,"[[-0.26625,0.235],[-0.45875,-0.3],[0.28875,0.39875],[0.30125,-0.0175],[-0.55125,-0.13375],[0.57875,-0.31375],[0.62875,-0.1825],[-0.3575,-0.05625],[-0.09875,0.065]]",71.356,71.36,71.858,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,71.858,72.357,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,72.357,72.857,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,72.858,73.357,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,73.357,73.856,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,73.857,74.358,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,74.358,74.857,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,74.857,75.357,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,75.357,81.024,"[-0.2574074074074074,-0.075,0.36203703703703705,0.6361111111111111,0.5842592592592593,-0.32592592592592595,-0.46944444444444444,-0.5481481481481482,0.325,0.5111111111111111]","[0.21388888888888888,0.04259259259259259,-0.041666666666666664,-0.17685185185185184,-0.30092592592592593,-0.04537037037037037,-0.29814814814814816,-0.14351851851851852,0.37962962962962965,-0.4027777777777778]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.7479999999999905,1.1979999999999933,1.6640000000000015,2.0649999999999977,2.464999999999989,3.1970000000000027,3.6809999999999974,4.030999999999992,4.897999999999996,5.6640000000000015]","[""blk1"",""blk9"",""blk7"",""blk6"",""blk8"",""blk2"",""blk5"",""blk3""]","[1,0,0,0,0,0,0,0,0]",0,81.025,82.024,8,0,8,0,1,
,,,,,,,,,124118,001,2024-02-22_12h26.55.204,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.025
