key_resp.keys,key_resp.rt,correct,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.time,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,reward_green,reward_blue,green_pos,pg,pb,corrAns,corrAmount,cash_green,cash_blue,cash_corr,cash_size,cashsize_h,cashsize_v,auditory_stim_green_path,auditory_stim_blue_path,audio_corr,ITI,ITI_s,participant,age,gender,years of education,date,expName,psychopyVersion,OS,frameRate,outerLoop.thisRepN,outerLoop.thisTrialN,outerLoop.thisN,outerLoop.thisIndex,outerLoop.ran,thisCond
,,1,[],[],[],[],[],[],[],0,268,268,268,1,73,27,right,0.4,-0.4,images/green_box.png,73,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,941,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,269,269,269,1,57,43,right,0.4,-0.4,images/green_box.png,57,Reward3.png,Reward3.png,Rewardnull.png,0,0,0,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/silence_short.wav,844,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,270,270,270,1,96,4,right,0.4,-0.4,images/green_box.png,96,Reward5.png,Reward1.png,Rewardnull.png,0,0,0,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/silence_short.wav,960,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,271,271,271,1,83,17,right,0.4,-0.4,images/green_box.png,83,Reward5.png,Reward1.png,Rewardnull.png,0,0,0,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/silence_short.wav,993,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,272,272,272,1,91,9,left,-0.4,0.4,images/green_box.png,91,Reward5.png,Reward1.png,Rewardnull.png,0,0,0,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/silence_short.wav,1220,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,273,273,273,1,29,71,right,0.4,-0.4,images/green_box.png,29,Reward2.png,Reward4.png,Rewardnull.png,0,0,0,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/silence_short.wav,1049,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,274,274,274,1,72,28,right,0.4,-0.4,images/green_box.png,72,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,997,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,275,275,275,1,49,51,left,-0.4,0.4,images/blue_box.png,51,Reward3.png,Reward3.png,Rewardnull.png,0,0,0,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/silence_short.wav,764,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,276,276,276,1,64,36,right,0.4,-0.4,images/green_box.png,64,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,1102,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,277,277,277,1,59,41,right,0.4,-0.4,images/green_box.png,59,Reward3.png,Reward3.png,Rewardnull.png,0,0,0,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/silence_short.wav,947,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,278,278,278,1,58,42,right,0.4,-0.4,images/green_box.png,58,Reward3.png,Reward3.png,Rewardnull.png,0,0,0,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/silence_short.wav,814,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,279,279,279,1,54,46,left,-0.4,0.4,images/green_box.png,54,Reward3.png,Reward3.png,Rewardnull.png,0,0,0,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/silence_short.wav,962,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,280,280,280,1,81,19,left,-0.4,0.4,images/green_box.png,81,Reward5.png,Reward1.png,Rewardnull.png,0,0,0,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/silence_short.wav,1077,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,281,281,281,1,1,99,left,-0.4,0.4,images/green_box.png,1,Reward1.png,Reward5.png,Rewardnull.png,0,0,0,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/silence_short.wav,1016,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,282,282,282,1,89,11,right,0.4,-0.4,images/green_box.png,89,Reward5.png,Reward1.png,Rewardnull.png,0,0,0,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/silence_short.wav,1098,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,283,283,283,1,61,39,right,0.4,-0.4,images/green_box.png,61,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,818,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,284,284,284,1,21,79,right,0.4,-0.4,images/green_box.png,21,Reward2.png,Reward4.png,Rewardnull.png,0,0,0,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/silence_short.wav,889,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,285,285,285,1,66,34,left,-0.4,0.4,images/green_box.png,66,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,991,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,286,286,286,1,28,72,left,-0.4,0.4,images/blue_box.png,72,Reward2.png,Reward4.png,Rewardnull.png,0,0,0,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/silence_short.wav,1025,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,287,287,287,1,70,30,right,0.4,-0.4,images/blue_box.png,30,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,1022,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,288,288,288,1,12,88,right,0.4,-0.4,images/green_box.png,12,Reward1.png,Reward5.png,Rewardnull.png,0,0,0,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/silence_short.wav,916,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,289,289,289,1,71,29,left,-0.4,0.4,images/green_box.png,71,Reward4.png,Reward2.png,Rewardnull.png,0,0,0,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/silence_short.wav,767,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,0,0,0,1,1,uncued.csv
,,0,[],[],[],[],[],[],[],0,0,0,0,1,20,80,right,0.4,-0.4,images/blue_box.png,80,Reward1.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin1.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,954,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,1,1,1,1,43,57,left,-0.4,0.4,images/green_box.png,43,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,813,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,2,2,2,1,99,1,left,-0.4,0.4,images/blue_box.png,1,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,1202,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,3,3,3,1,24,76,left,-0.4,0.4,images/blue_box.png,76,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1082,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,4,4,4,1,86,14,left,-0.4,0.4,images/green_box.png,86,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1006,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,5,5,5,1,75,25,right,0.4,-0.4,images/blue_box.png,25,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,830,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,6,6,6,1,91,9,left,-0.4,0.4,images/green_box.png,91,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1228,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,7,7,7,1,96,4,left,-0.4,0.4,images/blue_box.png,4,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,834,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,8,8,8,1,36,64,right,0.4,-0.4,images/blue_box.png,64,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1134,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,9,9,9,1,11,89,left,-0.4,0.4,images/blue_box.png,89,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,795,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,10,10,10,1,100,0,left,-0.4,0.4,images/blue_box.png,0,Reward5.png,Rewardnull.png,Rewardnull.png,0.04,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,788,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,11,11,11,1,35,65,right,0.4,-0.4,images/blue_box.png,65,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1225,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,12,12,12,1,97,3,right,0.4,-0.4,images/blue_box.png,3,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,1107,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,13,13,13,1,90,10,left,-0.4,0.4,images/blue_box.png,10,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,998,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,14,14,14,1,44,56,left,-0.4,0.4,images/green_box.png,44,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,1153,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,15,15,15,1,30,70,left,-0.4,0.4,images/blue_box.png,70,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1229,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,16,16,16,1,69,31,left,-0.4,0.4,images/blue_box.png,31,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,1191,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,17,17,17,1,19,81,left,-0.4,0.4,images/blue_box.png,81,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1066,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,18,18,18,1,35,65,right,0.4,-0.4,images/blue_box.png,65,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,1124,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,19,19,19,1,56,44,right,0.4,-0.4,images/blue_box.png,44,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,919,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,20,20,20,1,40,60,left,-0.4,0.4,images/green_box.png,40,Reward2.png,Reward3.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin3.wav,auditory_stim/coin2.wav,1224,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,21,21,21,1,0,100,right,0.4,-0.4,images/blue_box.png,100,Rewardnull.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1003,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,22,22,22,1,99,1,right,0.4,-0.4,images/blue_box.png,1,Reward5.png,Reward1.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,1150,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,23,23,23,1,93,7,right,0.4,-0.4,images/green_box.png,93,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1186,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,24,24,24,1,31,69,right,0.4,-0.4,images/green_box.png,31,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin2.wav,930,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,25,25,25,1,49,51,left,-0.4,0.4,images/green_box.png,49,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,942,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,26,26,26,1,64,36,left,-0.4,0.4,images/green_box.png,64,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin4.wav,848,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,27,27,27,1,76,24,right,0.4,-0.4,images/blue_box.png,24,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,1038,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,28,28,28,1,23,77,right,0.4,-0.4,images/blue_box.png,77,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,943,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,29,29,29,1,65,35,right,0.4,-0.4,images/green_box.png,65,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin4.wav,835,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,30,30,30,1,88,12,right,0.4,-0.4,images/green_box.png,88,Reward5.png,Reward1.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin5.wav,1242,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,31,31,31,1,68,32,left,-0.4,0.4,images/blue_box.png,32,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,1234,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,32,32,32,1,3,97,right,0.4,-0.4,images/blue_box.png,97,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1071,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,33,33,33,1,10,90,left,-0.4,0.4,images/blue_box.png,90,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,949,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,34,34,34,1,49,51,left,-0.4,0.4,images/blue_box.png,51,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,981,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,35,35,35,1,19,81,left,-0.4,0.4,images/blue_box.png,81,Reward1.png,Reward5.png,Reward5.png,0.06,0.5,0.5,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin5.wav,1020,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,36,36,36,1,23,77,right,0.4,-0.4,images/blue_box.png,77,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,987,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,37,37,37,1,73,27,left,-0.4,0.4,images/blue_box.png,27,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,797,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,38,38,38,1,32,68,left,-0.4,0.4,images/green_box.png,32,Reward2.png,Reward4.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin2.wav,796,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,39,39,39,1,60,40,left,-0.4,0.4,images/blue_box.png,40,Reward3.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin3.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,822,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,40,40,40,1,100,0,left,-0.4,0.4,images/blue_box.png,0,Reward5.png,Rewardnull.png,Rewardnull.png,0.04,0.5,0.5,auditory_stim/coin5.wav,auditory_stim/coin1.wav,auditory_stim/coin1.wav,1190,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,41,41,41,1,50,50,right,0.4,-0.4,images/green_box.png,50,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,1125,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,42,42,42,1,27,73,left,-0.4,0.4,images/blue_box.png,73,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,760,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,43,43,43,1,33,67,left,-0.4,0.4,images/blue_box.png,67,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,913,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,44,44,44,1,51,49,right,0.4,-0.4,images/blue_box.png,49,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,1170,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,0,[],[],[],[],[],[],[],0,45,45,45,1,75,25,right,0.4,-0.4,images/blue_box.png,25,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,1211,1.2,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,46,46,46,1,57,43,left,-0.4,0.4,images/blue_box.png,43,Reward3.png,Reward3.png,Reward3.png,0.05,0.3,0.3,auditory_stim/coin3.wav,auditory_stim/coin3.wav,auditory_stim/coin3.wav,1047,1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,47,47,47,1,73,27,left,-0.4,0.4,images/blue_box.png,27,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,1054,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,48,48,48,1,36,64,left,-0.4,0.4,images/blue_box.png,64,Reward2.png,Reward4.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin2.wav,auditory_stim/coin4.wav,auditory_stim/coin4.wav,766,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,49,49,49,1,61,39,right,0.4,-0.4,images/green_box.png,61,Reward4.png,Reward2.png,Reward4.png,0.1,0.4,0.4,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin4.wav,1073,1.1,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,50,50,50,1,12,88,right,0.4,-0.4,images/green_box.png,12,Reward1.png,Reward5.png,Reward1.png,0.04,0.1,0.1,auditory_stim/coin1.wav,auditory_stim/coin5.wav,auditory_stim/coin1.wav,776,0.8,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
,,1,[],[],[],[],[],[],[],0,51,51,51,1,67,33,left,-0.4,0.4,images/blue_box.png,33,Reward4.png,Reward2.png,Reward2.png,0.045,0.2,0.2,auditory_stim/coin4.wav,auditory_stim/coin2.wav,auditory_stim/coin2.wav,900,0.9,146989,20,female,0,2021-03-25_00h06.04.105,rl,2020.2.10,Linux x86_64,60,,,,,,
